Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
154,1655,2,2,319,1,152,2,101,22,3,1,2,66,207,129,21,2661,568,6,182
154,3938,3,1,702,1,12,2,101,22,4,2,1,275,365,66,21,2838,408,6,182
154,59,3,0,742,3,21,2,101,22,4,1,2,695,272,108,21,2609,562,6,182
154,867,2,0,790,1,112,7,101,22,3,2,2,555,316,96,21,2630,537,6,182
154,5185,3,0,1093,1,12,7,101,22,4,1,2,563,357,127,21,2639,466,6,182
154,2505,2,0,718,1,112,7,101,22,3,0,1,663,186,86,21,2832,421,6,182
154,2234,2,2,301,1,107,10,101,22,3,0,2,305,129,116,21,2630,423,6,182
154,3969,3,0,820,1,12,10,101,22,4,1,2,726,378,96,21,2574,493,6,182
154,1119,3,0,642,1,112,13,101,22,4,1,3,658,278,106,21,2641,404,6,182
154,303,2,1,491,1,12,13,101,22,3,1,1,391,233,111,21,2553,526,6,182
154,5400,2,1,462,3,112,17,101,22,3,1,2,178,230,114,21,2595,374,6,182
154,5850,2,0,588,1,12,18,101,22,3,0,2,556,211,81,21,2818,411,6,182
154,3703,2,0,478,1,12,19,101,22,3,1,2,666,230,86,21,2782,371,6,182
154,413,1,2,228,1,112,22,101,22,5,0,2,0,95,106,21,2773,398,6,182
154,4848,3,0,569,1,112,22,101,22,4,1,2,496,258,86,21,2670,338,6,182
154,6068,2,0,309,3,64,22,101,22,3,0,2,492,171,86,21,2691,346,6,182
154,2636,3,0,636,1,107,24,101,22,4,1,2,636,299,111,21,2707,386,6,182
154,2660,2,0,349,1,16,24,101,22,3,0,1,515,182,86,21,2581,366,6,182
154,2371,2,0,631,1,112,25,101,22,3,1,1,580,183,133,21,2730,451,6,182
154,2755,3,0,527,3,112,27,101,22,4,1,2,497,278,116,21,2726,347,6,182
154,5847,2,0,687,0,12,29,101,22,3,1,2,850,192,86,21,2753,396,6,182
154,4152,2,0,353,1,112,31,101,22,4,0,1,504,218,76,21,2829,391,6,182
154,5156,2,0,462,1,112,31,101,22,3,0,2,508,134,96,21,2827,398,6,182
154,2888,2,0,491,1,112,33,101,22,3,0,2,566,304,86,21,2644,336,6,182
154,2266,2,1,499,3,112,34,101,22,3,1,1,273,198,129,21,2685,418,6,182
154,2668,3,0,525,1,112,34,101,22,4,1,2,494,340,96,21,2609,511,6,182
154,5638,2,0,506,3,107,40,101,22,3,1,4,548,177,86,21,2599,333,6,182
156,5246,2,0,661,1,112,38,27,20,3,0,1,120,207,116,18,1941,1003,2,171
156,3704,2,0,841,1,152,38,27,20,3,0,1,142,138,32,18,1897,1094,2,171
156,1239,2,0,1121,1,112,42,27,20,3,0,1,153,172,32,18,1890,1143,2,171
156,4185,1,2,218,1,125,43,27,20,2,0,1,0,88,124,18,1855,1078,2,171
156,2286,1,2,138,4,2,43,27,20,2,0,1,0,49,86,18,1925,1039,2,171
156,179,1,2,138,3,112,45,27,20,2,0,1,0,86,118,18,1991,1041,2,171
156,5518,2,0,1002,1,49,46,27,20,3,0,1,237,155,23,18,1928,1036,2,171
156,5278,2,0,820,0,49,46,27,20,3,0,0,188,131,23,18,1949,1157,2,171
156,4000,1,1,544,1,152,46,27,20,2,0,1,278,153,118,18,1852,1018,2,171
156,463,1,0,725,1,49,50,27,20,2,1,1,92,183,115,18,1832,1095,2,171
156,5487,1,0,778,1,112,50,27,20,2,0,1,128,73,23,18,1885,1166,2,171
156,6067,1,0,836,3,193,50,27,20,2,0,1,117,120,23,18,1941,1108,2,171
156,1144,2,0,681,1,62,50,27,20,3,0,1,165,114,108,18,2002,1077,2,171
156,4200,2,0,925,1,112,1,27,20,3,0,0,192,202,32,18,1949,1147,2,171
156,761,4,0,1226,0,112,1,27,20,5,1,2,516,379,17,18,2000,1154,2,171
156,3846,2,0,1111,1,80,2,27,20,3,0,0,228,171,23,18,1895,1093,2,171
156,850,0,2,86,4,49,2,27,20,1,0,1,0,40,128,18,1881,1078,2,171
156,878,1,2,167,1,112,2,27,20,2,1,1,1083,72,126,18,1852,1105,2,171
156,4770,1,0,563,1,111,2,27,20,2,0,2,112,80,81,18,1984,1141,2,171
156,4194,1,2,244,3,125,3,27,20,2,0,1,1090,88,126,18,1855,1078,2,171
156,887,0,2,91,4,49,5,27,20,1,0,1,0,43,128,18,1881,1078,2,171
156,696,1,0,976,3,112,9,27,20,2,1,2,123,186,124,18,1952,1136,2,171
156,795,1,2,444,1,112,9,27,20,2,0,2,938,106,114,18,1996,1144,2,171
156,3572,1,0,631,1,152,10,27,20,2,0,1,165,101,35,18,1946,1084,2,171
156,1219,1,1,618,3,152,13,27,20,2,0,0,86,85,14,18,1834,1094,2,171
156,761,4,0,1296,4,112,13,27,20,5,1,2,516,379,17,18,2000,1154,2,171
156,1154,0,2,171,1,80,17,27,20,1,0,0,0,66,113,21,1965,1146,2,171
156,3816,1,0,525,3,112,18,27,20,3,1,1,48,192,118,18,1934,963,2,171
156,3604,2,0,992,1,112,19,27,20,3,1,2,203,218,23,18,1954,1147,2,171
156,4762,2,0,809,3,112,19,27,20,3,1,2,165,196,113,18,1945,1003,2,171
156,2879,1,0,919,3,49,19,27,20,2,0,1,151,124,17,21,1958,1084,2,171
156,1348,2,1,592,3,49,24,27,20,3,1,2,963,204,119,18,1845,1007,2,171
156,5266,1,1,484,4,112,24,27,20,2,1,1,277,117,125,18,1981,1167,2,171
156,4476,2,0,974,1,112,24,27,20,3,0,1,265,146,35,18,1940,1163,2,171
156,2451,1,2,184,3,152,25,27,20,2,0,1,0,94,126,18,1909,1132,2,171
156,179,1,2,115,0,112,25,27,20,2,0,1,0,86,118,18,1991,1041,2,171
156,1019,1,0,658,3,112,27,27,20,2,0,1,123,104,23,18,1946,1134,2,171
156,4579,1,0,679,1,112,28,27,20,2,0,1,51,130,116,18,1953,1045,2,171
156,376,1,1,573,1,152,29,27,20,2,0,1,0,104,86,18,1929,1114,2,171
156,830,1,2,397,1,2,31,27,20,2,1,1,1050,111,128,18,1892,1173,2,171
156,555,1,2,128,0,152,31,27,20,2,0,1,0,98,116,18,1994,1036,2,171
156,3475,1,2,144,1,152,32,27,20,2,0,1,0,53,122,18,1873,1068,2,171
157,2146,1,2,366,3,112,42,38,73,2,0,1,695,73,84,2,1788,2413,5,251
157,4131,2,2,696,1,98,43,38,73,3,1,2,0,211,66,2,1732,2206,5,251
157,6059,3,0,1526,4,80,47,38,73,4,2,4,883,476,52,2,1760,2764,5,251
157,5532,1,0,1037,1,112,47,38,73,2,0,2,357,86,17,2,1804,2428,5,251
157,5355,3,0,1316,4,82,50,38,73,3,1,2,352,358,116,2,1613,2534,5,251
157,3914,3,0,1433,1,80,1,38,73,4,1,2,553,324,49,2,1688,2469,5,251
157,5698,2,0,1292,3,80,1,38,73,3,1,1,345,499,131,2,1709,2310,5,251
157,5564,3,0,1301,0,14,2,38,73,4,2,2,230,300,132,2,1810,2446,5,251
157,1604,2,0,1088,1,80,2,38,73,3,0,2,257,186,12,2,1789,2489,5,251
157,3523,2,0,1394,1,182,2,38,73,3,0,2,732,259,40,2,1674,2256,5,251
157,5884,3,0,1395,1,98,4,38,73,4,1,0,317,275,23,2,1646,2526,5,251
157,225,2,1,605,1,86,7,38,73,3,1,2,792,117,86,2,1882,2385,5,251
157,2650,4,0,1557,1,29,7,38,73,5,3,4,866,488,49,2,1666,2720,5,251
157,1357,5,0,1566,1,80,9,38,73,6,5,3,984,470,17,2,1781,2317,5,251
157,4070,1,2,319,0,112,9,38,73,2,0,1,0,104,86,2,1724,2289,5,251
157,3180,2,0,1299,1,1,10,38,73,4,1,2,541,287,32,2,1651,2318,5,251
157,2027,1,2,200,1,53,10,38,73,1,0,1,0,44,86,2,1825,2354,5,251
157,3396,1,2,451,1,141,12,38,73,2,0,1,0,81,82,2,1673,2687,5,251
157,3603,3,0,1389,1,80,12,38,73,4,2,2,662,344,91,2,1776,2662,5,251
157,5511,2,0,1164,0,98,12,38,73,3,1,2,349,86,57,2,1803,2394,5,251
157,799,1,2,336,3,80,12,38,73,2,0,1,0,86,91,2,1752,2343,5,251
157,4886,3,0,1403,4,80,16,38,73,4,1,2,802,464,99,2,1758,2672,5,251
157,3476,3,0,1029,0,141,16,38,73,4,1,1,637,267,71,2,1687,2664,5,251
157,4066,1,2,706,1,80,16,38,73,2,1,1,43,100,81,2,1611,2722,5,251
157,5556,1,0,1040,1,112,16,38,73,2,0,1,376,103,57,2,1827,2505,5,251
157,2476,3,0,1260,4,82,16,38,73,5,1,2,536,284,57,2,1936,2408,5,251
157,3087,2,0,1126,1,80,17,38,73,3,1,2,241,306,113,2,1825,2561,5,251
157,3435,3,0,1439,1,98,17,38,73,4,1,2,610,319,48,2,1647,2428,5,251
157,1683,3,0,1447,0,98,17,38,73,4,1,2,667,330,17,2,1705,2505,5,251
157,4362,3,0,1386,1,80,17,38,73,4,0,1,600,349,49,2,1684,2257,5,251
157,2715,4,0,1320,1,82,18,38,73,3,1,1,481,545,17,2,1638,2498,5,251
157,1685,4,0,1433,0,98,18,38,73,5,3,2,547,449,132,2,1929,2421,5,251
157,2201,2,1,1039,0,80,19,38,73,3,1,2,159,278,111,2,1829,2317,5,251
157,5634,2,0,1108,4,80,22,38,73,3,1,2,200,307,114,2,1748,2388,5,251
157,5181,2,0,1530,4,80,24,38,73,3,1,3,987,392,76,2,1811,2254,5,251
157,4616,1,2,291,1,80,25,38,73,2,0,2,0,98,108,2,1946,2310,5,251
157,4768,3,0,1423,1,98,27,38,73,4,3,2,687,402,32,2,1765,2340,5,251
157,5807,3,0,1471,1,98,28,38,73,4,1,4,640,355,17,2,1771,2362,5,251
157,5295,4,0,1419,4,80,28,38,73,5,1,2,484,344,17,2,1762,2460,5,251
157,2146,1,2,366,3,112,28,38,73,2,0,1,695,73,84,2,1788,2413,5,251
157,2309,2,2,772,1,98,28,38,73,3,1,2,94,172,96,2,1733,2201,5,251
157,3423,1,1,495,1,80,29,38,73,2,0,1,78,98,108,2,1928,2380,5,251
157,4711,2,1,525,1,112,29,38,73,3,0,1,837,149,96,2,1808,2346,5,251
157,5566,1,0,1474,1,80,31,38,73,2,0,1,919,104,32,2,1915,2402,5,251
157,5147,2,0,1135,0,98,32,38,73,3,0,2,798,192,58,2,1847,2512,5,251
157,1709,3,0,1244,1,196,32,38,73,4,2,2,591,337,126,2,1845,2331,5,251
157,4029,2,2,879,1,80,32,38,73,3,0,1,0,162,52,2,1698,2551,5,251
157,3611,2,0,1105,1,82,32,38,73,3,0,1,251,192,23,2,1792,2469,5,251
157,2932,3,0,1435,0,80,32,38,73,4,2,4,620,452,106,2,1765,2329,5,251
157,5377,4,0,1441,4,196,32,38,73,5,1,2,624,391,75,2,1732,2768,5,251
157,5315,4,0,1507,0,98,32,38,73,4,4,2,430,218,95,2,1658,2546,5,251
157,5057,2,2,381,4,196,33,38,73,3,0,1,0,153,86,2,1849,2392,5,251
157,3503,3,0,1441,4,82,34,38,73,4,2,2,650,538,108,2,1777,2661,5,251
157,1606,4,0,1465,0,98,34,38,73,5,1,3,846,348,23,2,1798,2507,5,251
157,5835,2,0,1093,1,98,34,38,73,3,1,2,228,228,115,2,1749,2602,5,251
157,2890,2,0,1260,0,80,34,38,73,4,1,1,289,208,32,2,1719,2376,5,251
157,3021,0,2,115,4,80,40,38,73,1,0,1,0,49,121,2,1820,2686,5,251
157,4474,3,0,1381,1,98,40,38,73,4,2,2,691,414,17,2,1764,2340,5,251
158,657,4,0,1316,4,196,43,55,74,5,1,3,661,360,57,2,1949,2663,5,77
158,2199,1,2,358,1,112,46,55,74,2,0,1,0,93,76,2,1866,2636,5,77
158,4783,2,0,1306,1,80,2,55,74,3,0,2,622,227,57,2,2003,2776,5,77
158,6087,2,0,1181,1,112,9,55,74,3,0,1,652,186,50,2,1952,2646,5,77
158,5201,3,0,1344,1,112,13,55,74,3,3,3,861,418,76,2,2016,2793,5,77
158,3728,3,0,1030,3,112,16,55,74,4,1,2,409,302,49,2,1847,2578,5,77
158,1981,2,0,1244,1,80,16,55,74,3,1,4,561,239,49,2,1825,2731,5,77
158,1620,4,0,1346,4,112,18,55,74,5,2,2,645,465,66,2,1980,2692,5,77
158,5899,5,0,1019,4,116,22,55,74,6,2,2,680,417,84,2,1960,2634,5,77
158,3728,3,0,1030,3,112,27,55,74,4,1,2,409,302,49,2,1847,2578,5,77
158,3247,2,1,1183,1,53,28,55,74,3,1,2,201,247,128,2,1949,2753,5,77
168,3135,2,1,372,1,78,38,70,5,3,1,2,119,240,123,16,2170,472,6,131
168,2929,2,0,506,1,24,38,70,5,3,0,1,526,188,86,16,2125,430,6,131
168,3584,3,0,632,1,152,38,70,5,4,1,2,261,280,128,16,2091,579,6,131
168,5731,1,2,22,0,24,39,70,5,2,0,1,1035,58,76,16,2041,519,6,131
168,1823,1,0,501,1,78,39,70,5,2,0,0,117,70,40,16,2003,572,6,131
168,4045,2,1,478,3,164,42,70,5,3,1,1,110,180,128,16,1992,467,6,131
168,2489,2,0,214,3,78,43,70,5,3,0,2,259,105,76,16,2081,471,6,131
168,2028,1,0,228,3,164,50,70,5,2,0,1,98,85,121,16,1998,416,6,131
168,5416,2,0,511,1,165,50,70,5,2,1,1,192,172,71,16,2015,534,6,131
168,5284,2,0,647,1,112,2,70,5,3,0,1,534,88,23,16,2011,522,6,131
168,4081,1,2,60,3,18,3,70,5,2,0,1,0,71,125,16,2166,468,6,131
168,532,2,0,639,3,164,7,70,5,3,0,2,253,182,66,16,1996,499,6,131
168,5275,1,0,417,3,78,9,70,5,2,0,2,223,114,23,16,2028,541,6,131
168,184,2,0,452,3,18,10,70,5,3,0,2,238,143,32,16,2119,430,6,131
168,4358,2,0,478,1,24,12,70,5,3,0,2,168,217,123,16,2136,410,6,131
168,4451,1,2,70,0,196,13,70,5,2,0,1,0,70,127,16,2141,476,6,131
168,2171,2,1,293,0,18,16,70,5,3,0,2,164,172,128,16,2032,496,6,131
168,1662,1,2,74,1,196,17,70,5,2,0,1,1122,63,128,16,2141,476,6,131
168,3931,4,0,1050,1,18,19,70,5,5,2,2,477,464,125,16,2212,473,6,131
168,3602,1,1,238,3,164,24,70,5,2,0,2,72,105,130,16,2030,495,6,131
168,123,2,0,214,3,18,29,70,5,3,0,2,222,86,76,16,2074,413,6,131
168,1667,3,0,454,1,164,33,70,5,4,0,1,545,86,66,16,2113,432,6,131
168,1067,2,0,676,3,78,34,70,5,3,0,3,334,172,57,16,2025,511,6,131
168,2039,1,1,349,1,78,34,70,5,2,1,1,99,153,128,16,2133,442,6,131
168,1242,3,0,573,1,18,40,70,5,4,0,2,286,206,86,16,2000,580,6,131
169,3699,2,0,1337,1,80,43,54,104,2,1,1,185,267,17,25,976,2444,5,154
169,3188,3,0,1521,1,80,43,54,104,4,1,2,452,416,132,25,1102,2385,5,154
169,5287,3,0,1414,4,98,45,54,104,4,1,2,536,293,17,25,915,2467,5,154
169,729,2,0,1333,4,80,46,54,104,3,1,2,348,134,32,25,1037,2444,5,154
169,5791,1,2,369,3,98,50,54,104,2,0,1,0,67,124,25,1102,2442,5,154
169,4208,3,0,1537,1,82,9,54,104,4,2,2,537,484,132,25,969,2471,5,154
169,3282,2,1,1074,0,98,10,54,104,3,1,1,181,270,111,25,1015,2492,5,154
169,2576,2,0,1418,1,80,12,54,104,3,0,3,646,188,32,25,1171,2460,5,154
169,3072,1,2,305,3,196,12,54,104,2,0,1,0,86,86,25,945,2401,5,154
169,1282,2,0,1104,1,196,13,54,104,2,0,1,266,196,32,25,1108,2375,5,154
169,5079,1,1,224,1,167,14,54,104,2,0,1,0,48,86,25,874,2415,5,154
169,3669,4,0,1518,3,80,18,54,104,4,2,4,756,446,40,25,881,2416,5,154
169,540,2,0,1405,1,98,18,54,104,3,1,4,421,342,101,25,1110,2374,5,154
169,1752,4,0,1548,1,98,19,54,104,5,2,3,530,427,17,25,922,2354,5,154
169,5383,1,0,1037,1,76,24,54,104,2,0,0,207,122,23,25,894,2424,5,154
169,3170,3,0,1553,0,98,24,54,104,4,3,2,666,238,45,25,1160,2450,5,154
169,2361,3,0,1318,3,80,28,54,104,4,1,1,253,280,17,25,941,2349,5,154
169,4725,3,0,1522,1,98,28,54,104,4,2,2,535,355,35,25,888,2453,5,154
169,5785,1,2,533,1,98,28,54,104,2,0,1,0,105,83,25,991,2381,5,154
169,3280,4,0,1397,1,98,28,54,104,5,2,2,451,340,122,25,947,2421,5,154
169,4951,2,0,1319,1,98,31,54,104,3,1,1,199,138,32,25,852,2430,5,154
169,719,1,0,1125,1,98,32,54,104,2,0,1,186,114,117,25,879,2453,5,154
169,390,1,2,327,1,59,34,54,104,2,0,1,0,77,87,25,1069,2496,5,154
170,5917,2,0,1133,1,98,38,88,105,3,0,1,275,206,32,25,830,2475,5,240
170,138,2,0,958,1,98,38,88,105,3,1,1,290,217,109,25,707,2870,5,240
170,5611,3,0,1405,1,98,39,88,105,4,1,3,0,328,35,25,796,2656,5,240
170,730,1,0,840,1,18,39,88,105,2,0,1,263,129,32,25,843,2480,5,240
170,1578,2,0,1387,1,98,39,88,105,3,2,1,329,361,49,25,829,2558,5,240
170,3718,4,0,1403,0,80,39,88,105,5,1,2,517,434,35,25,764,2612,5,240
170,909,3,0,1369,4,80,42,88,105,4,2,2,517,319,40,25,809,2775,5,240
170,3381,1,2,592,1,116,42,88,105,2,0,2,150,146,86,25,753,3090,5,240
170,4495,3,0,937,1,98,43,88,105,3,1,2,746,267,66,25,770,3078,5,240
170,3810,2,0,1275,1,98,45,88,105,4,1,1,719,295,40,25,748,2696,5,240
170,3348,2,1,988,1,80,46,88,105,3,1,1,170,202,110,25,915,2693,5,240
170,1299,2,1,745,1,80,1,88,105,3,1,2,0,207,116,25,772,2821,5,240
170,5640,4,0,1556,1,98,2,88,105,5,1,4,781,377,39,25,795,2710,5,240
170,2332,0,2,71,3,167,2,88,105,1,0,1,0,167,91,25,785,2577,5,240
170,4733,2,0,1153,1,53,5,88,105,3,1,2,641,224,66,25,818,3103,5,240
170,5308,3,0,1351,1,80,7,88,105,4,2,2,364,361,49,25,855,2594,5,240
170,5691,3,0,1223,4,53,10,88,105,4,2,2,318,149,49,25,726,2692,5,240
170,2737,1,0,914,0,80,10,88,105,2,0,2,554,170,76,25,704,3102,5,240
170,1976,3,0,1327,1,98,12,88,105,4,1,2,476,350,32,25,783,2627,5,240
170,3051,2,0,1303,0,28,13,88,105,3,1,2,650,183,40,25,737,2691,5,240
170,2134,2,1,905,1,80,16,88,105,3,2,2,0,192,104,25,731,2720,5,240
170,151,3,1,980,0,80,17,88,105,4,1,2,263,267,106,25,723,3039,5,240
170,2046,2,1,895,0,80,17,88,105,3,1,2,135,225,106,25,722,3041,5,240
170,4881,2,0,1135,1,98,17,88,105,3,0,2,824,244,13,25,748,2922,5,240
170,3285,2,2,495,1,196,18,88,105,2,0,1,124,93,91,25,877,2624,5,240
170,4671,1,2,642,1,80,18,88,105,2,0,1,0,168,49,25,926,2630,5,240
170,1691,2,0,1289,1,80,19,88,105,3,1,1,352,227,49,25,840,2489,5,240
170,76,3,0,1166,0,80,19,88,105,4,1,1,454,367,40,25,706,2800,5,240
170,4037,1,2,625,1,17,22,88,105,2,1,1,0,131,129,25,722,2912,5,240
170,4010,1,2,202,1,196,22,88,105,2,0,1,0,77,86,25,732,2657,5,240
170,3104,2,0,1216,1,196,24,88,105,3,1,2,188,304,114,25,871,2620,5,240
170,3420,0,2,36,0,4,25,88,105,1,0,1,0,32,129,25,788,2565,5,240
170,5255,2,0,879,0,167,27,88,105,3,0,2,595,183,76,25,799,3071,5,240
170,4636,0,2,96,3,196,27,88,105,1,0,1,0,27,81,25,827,2504,5,240
170,3098,3,1,1435,0,1,28,88,105,4,2,2,379,444,128,25,858,2623,5,240
170,4444,2,0,778,1,81,28,88,105,3,1,1,263,160,86,25,819,3099,5,240
170,4703,0,2,45,1,80,32,88,105,1,0,1,0,39,57,25,858,2612,5,240
170,2556,2,0,1018,1,98,32,88,105,3,0,1,286,218,64,25,836,2841,5,240
170,553,2,1,826,1,98,32,88,105,3,1,2,0,199,129,25,877,2760,5,240
170,3369,1,2,255,1,31,32,88,105,2,0,1,0,57,76,25,745,3086,5,240
170,1404,2,0,1041,1,163,32,88,105,3,1,2,556,198,81,25,710,3095,5,240
170,1435,1,2,144,3,196,32,88,105,2,0,1,0,51,113,25,742,2621,5,240
170,333,2,0,1212,1,98,32,88,105,3,1,1,328,232,40,25,778,2768,5,240
170,4182,3,0,1050,4,80,32,88,105,4,2,2,176,104,126,25,775,2838,5,240
170,2640,2,0,1199,1,141,33,88,105,3,0,2,714,160,45,25,729,2736,5,240
170,2457,2,0,770,4,80,34,88,105,3,0,1,241,196,115,25,797,3017,5,240
170,2501,2,0,1256,1,145,34,88,105,3,0,2,565,183,66,25,691,3071,5,240
170,1900,1,1,421,1,80,40,88,105,2,1,1,0,171,131,25,717,2663,5,240
171,5007,2,0,789,0,24,39,65,21,3,0,2,547,230,86,16,2383,656,6,162
171,5003,2,1,301,4,18,41,65,21,3,1,2,32,162,120,16,2212,552,6,162
171,5778,1,1,77,3,18,43,65,21,2,0,1,0,101,120,16,2261,583,6,162
171,1701,2,1,288,3,18,46,65,21,3,1,2,32,207,116,16,2217,550,6,162
171,631,1,2,138,3,18,46,65,21,2,0,2,1107,130,57,16,2236,564,6,162
171,5730,1,0,118,1,143,46,65,21,2,0,1,837,46,101,16,2317,731,6,162
171,1843,2,0,884,1,112,46,65,21,3,0,4,712,212,66,16,2276,717,6,162
171,4552,2,1,523,1,112,47,65,21,3,0,2,203,196,116,16,2043,681,6,162
171,3382,2,2,439,1,152,47,65,21,3,1,2,156,172,122,16,2314,679,6,162
171,4306,1,1,128,1,18,1,65,21,2,0,2,10,72,116,16,2229,552,6,162
171,2999,2,0,742,3,18,1,65,21,3,0,2,639,149,40,16,2106,646,6,162
171,3630,2,0,1033,1,112,1,65,21,3,1,2,595,315,23,16,2338,772,6,162
171,3949,4,0,914,3,18,1,65,21,5,2,2,397,396,118,16,2267,511,6,162
171,919,2,0,656,1,112,7,65,21,3,1,2,176,302,118,16,2289,529,6,162
171,642,1,2,119,3,18,7,65,21,2,0,2,1091,100,123,16,2277,562,6,162
171,2886,2,0,866,1,18,10,65,21,3,1,2,990,259,71,16,2091,659,6,162
171,3990,1,1,238,0,149,10,65,21,2,1,1,130,212,126,16,2294,692,6,162
171,835,2,1,676,0,38,13,65,21,3,1,2,105,3,126,16,2051,758,6,162
171,3305,1,1,309,1,78,13,65,21,3,0,2,52,188,125,16,2320,718,6,162
171,928,3,0,1296,4,112,16,65,21,4,2,8,806,476,129,16,2312,772,6,162
171,2404,1,1,150,1,170,17,65,21,2,0,1,38,101,96,16,2234,721,6,162
171,2676,2,0,181,3,143,17,65,21,3,1,2,1100,114,121,16,2227,577,6,162
171,5501,1,2,305,1,143,18,65,21,2,1,1,1079,86,128,16,2054,742,6,162
171,1852,1,1,126,1,112,18,65,21,2,0,1,40,94,96,16,2234,721,6,162
171,2514,1,2,192,4,170,19,65,21,2,1,1,0,85,127,16,2054,801,6,162
171,5111,2,0,582,4,112,22,65,21,3,2,2,127,278,116,16,2236,744,6,162
171,2985,1,1,163,0,152,24,65,21,2,0,2,11,95,116,16,2222,550,6,162
171,1959,3,0,850,3,21,25,65,21,3,1,2,403,352,115,16,2222,521,6,162
171,2985,1,1,119,0,152,27,65,21,2,0,2,11,95,116,16,2222,550,6,162
171,3635,3,0,962,1,143,27,65,21,4,2,4,563,212,66,16,2135,657,6,162
171,2642,3,0,934,3,96,28,65,21,4,2,2,638,246,76,16,2266,734,6,162
171,5940,3,0,893,1,164,28,65,21,4,2,2,278,310,121,16,2107,715,6,162
171,4088,1,2,138,1,2,28,65,21,2,0,1,0,67,86,16,2319,684,6,162
171,3600,3,0,569,3,78,29,65,21,4,1,2,169,338,116,16,2113,708,6,162
171,5404,4,0,915,1,18,31,65,21,5,1,5,644,339,66,16,2111,687,6,162
171,5267,2,0,727,1,143,32,65,21,3,0,2,628,180,66,16,2299,731,6,162
171,819,1,2,309,0,102,32,65,21,2,1,1,1079,307,128,16,2054,742,6,162
171,5567,2,0,625,0,18,33,65,21,3,1,2,157,239,122,16,2054,774,6,162
171,3848,2,0,762,1,78,33,65,21,3,0,1,645,211,57,16,2103,634,6,162
171,3524,3,0,835,1,78,33,65,21,4,1,1,523,295,45,16,2074,655,6,162
171,4997,3,0,974,3,18,34,65,21,3,2,2,223,319,125,16,2066,763,6,162
171,911,2,0,699,1,80,40,65,21,3,1,2,165,341,121,16,2065,771,6,162
171,2487,2,0,625,4,18,40,65,21,3,0,4,528,260,122,16,2083,668,6,162
174,2681,1,2,582,3,57,43,15,0,2,1,1,0,95,113,18,1688,1537,2,282
174,1441,1,2,268,1,64,46,15,0,2,0,1,0,94,117,18,1711,1456,2,282
174,3827,1,2,175,4,95,47,15,0,2,0,1,0,49,130,18,1693,1448,2,282
174,4192,1,2,81,4,86,47,15,0,2,0,0,0,63,90,18,1626,1388,2,282
174,5814,1,2,442,1,137,47,15,0,2,0,1,0,86,120,18,1675,1488,2,282
174,1555,0,2,107,1,45,1,15,0,1,0,0,0,61,92,18,1642,1463,2,282
174,4481,0,2,434,1,66,1,15,0,1,0,1,0,53,122,18,1599,1575,2,282
174,2515,1,2,281,3,62,7,15,0,2,0,1,0,66,118,18,1553,1382,2,282
174,2609,0,2,175,4,45,7,15,0,1,0,0,0,51,76,18,1570,1445,2,282
174,3496,0,2,153,1,86,9,15,0,1,0,1,0,44,121,18,1668,1562,2,282
174,6026,2,2,544,1,62,12,15,0,3,1,1,0,175,114,18,1688,1537,2,282
174,2450,0,2,98,0,86,12,15,0,1,0,0,993,40,130,18,1595,1557,2,282
174,3647,0,2,462,1,95,16,15,0,1,0,2,0,129,81,18,1634,1383,2,282
174,601,1,2,192,4,62,17,15,0,2,0,2,0,49,37,18,1596,1375,2,282
174,5515,1,2,207,1,62,17,15,0,1,0,1,0,67,120,18,1675,1488,2,282
174,3590,0,2,484,4,31,19,15,0,1,0,1,0,61,40,18,1599,1575,2,282
174,1005,1,2,250,4,62,19,15,0,1,0,1,1093,67,121,18,1722,1460,2,282
174,3480,0,2,163,1,66,24,15,0,1,0,1,0,62,40,18,1583,1537,2,282
174,4749,1,2,526,1,95,27,15,0,2,1,1,0,111,81,18,1587,1472,2,282
174,603,2,2,557,1,196,33,15,0,2,1,1,0,103,113,18,1688,1537,2,282
174,630,1,2,81,4,45,34,15,0,1,0,1,949,70,125,18,1520,1399,2,282
180,2980,2,0,1441,4,32,38,26,158,3,0,1,232,198,23,24,1126,1409,5,48
180,1873,2,0,1403,1,32,39,26,158,3,0,2,230,196,23,24,1100,1461,5,48
180,2276,1,2,268,1,196,43,26,158,2,0,1,710,52,49,24,1154,1462,5,48
180,5135,1,2,484,3,62,13,26,158,2,0,1,0,66,86,24,1048,1514,5,48
180,3029,3,0,1496,1,98,19,26,158,4,1,1,136,122,23,24,1097,1508,5,48
180,1373,1,0,833,1,98,25,26,158,2,0,0,77,76,32,24,1055,1523,5,48
180,3631,1,0,1306,1,98,28,26,158,2,0,0,106,90,32,24,1127,1465,5,48
180,1666,2,0,1446,1,62,29,26,158,3,1,2,135,316,126,24,1077,1462,5,48
180,5833,2,0,1135,4,32,31,26,158,3,1,1,105,244,10,24,1159,1433,5,48
180,6104,1,0,1188,3,98,32,26,158,2,0,0,106,155,35,24,1105,1428,5,48
180,1318,2,0,1301,0,62,34,26,158,3,0,3,171,182,23,24,1154,1421,5,48
183,3788,1,0,1033,3,92,38,92,91,2,0,1,563,162,66,26,1479,3332,0,50
